start	end	text
7078000	7080000	kteří neustále řeší,
7080000	7083000	že nechtějí být tím farmářem,
7083000	7085000	ale chtějí být ve výsledku ten,
7085000	7087000	který je mezi těmi, kteří to hrají.
7087000	7090000	Takže kteří vícemě jsou v té extralize
7090000	7092000	a nejsou řekně závislí,
7092000	7095000	ale snaží se fungovat na té nejvyšší úrovni.
7095000	7098000	Takže uvidíme, jak to celé dopadne.
7098000	7101000	Každopádně, jak jsem řekl,
7101000	7103000	je to i otázka toho vnímání,
7103000	7105000	doteď je to bylo vnímáno,
7105000	7106000	je to sport,
7106000	7108000	sport si má na sebe vydělat,
7108000	7111000	je to nějaké historicky takto navnímané.
7111000	7116000	Já za sebe v tomto kontextu jsem strašně moc rád,
7116000	7120000	že ve fotbale máme dlouhodobě jednoho majitele,
7120000	7122000	který vícemě s tomu přistupuje racionálně,
7122000	7124000	ale opravdu jakékoliv ty problémy
7124000	7126000	má ten kapitál, aby to ustál.
7126000	7133000	A vlastně i díky němu hrajeme pořád ve fotbale nejvyšší ligu.
7133000	7135000	Ačkoliv také tam byl sestoup
7135000	7137000	a teď vlastně postup zpátky v minulých letech.
7137000	7140000	Ale je to prostě něco, co v současné době je ten trend,
7140000	7142000	že bez tady těchto, můžeme říct,
7142000	7144000	těch mecenášů nebo toho externího kapitálu
7144000	7147000	prostě to bude neufinancovatelné,
7147000	7151000	pokud se nezvění retorika těch jednotlivých zastupitelů,
7151000	7155000	že to začnou vnímat jako společenskou nepovinnost,
7155000	7160000	ale jako jednu z těch společenských atrakcí,
7160000	7164000	společenských věcí, co je potřeba v tom regionu udržet,
7164000	7167000	aby v tom regionu ti lidé tu atraktivitu měli.
7167000	7169000	Je to otázka, jak se k tomu postavíme.
7169000	7171000	Ty rozpočty jsou však neúprostné,
7171000	7175000	protože ten rozpočet je v současné době
7175000	7179000	víceméně stejný, jako se hrál v posledních letech Extraligy.
7179000	7182000	V posledních letech je potřeba říct,
7182000	7185000	že v poslední roky Extraligy, když se hrál Extraliga,
7185000	7187000	tak město Zlín tam dávalo 16 milionů,
7187000	7189000	a ne 10, to znamená, tam více se podíváte,
7189000	7191000	tam jste pořád, tam jste pořád,
7191000	7194000	je to i ten rozdíl, co tam nějakým způsobem ten rozdíl je.
7194000	7198000	platy hráčů logicky, tak jak zvyšuje vláda,
7198000	7200000	tady ta tarif je o 9% a podobně,
7200000	7203000	prostě víme, co se děje ve společnosti o inflaci,
7203000	7205000	tak logicky ty nároky nějak rostou.
7205000	7208000	A jediné, co já můžu říct si,
7208000	7213000	že když jsem děl rozpočty některých jiných prvolígových klubů,
7213000	7216000	tak jestli někdo debatuje, že se ve zně přeplácí hráči,
7216000	7218000	tak to můžu naprosto vyloučit,
7218000	7220000	protože jsou tu kluby,
7220000	7222000	které jsou například plus 20 milionů,
7222000	7224000	proti tomu to, co máme my.
7224000	7225000	Takže to jenom spíš,
7225000	7227000	zase ještě asi řekneme,
7227000	7229000	že tady naopak ta práce si myslím,
7229000	7231000	že je odváděná velice dobře,
7231000	7234000	že se to ještě dá nějakým způsobem podepisovat tak,
7234000	7236000	jak to dává nějak smysl.
7236000	7238000	Podobně jako v tom fotbale,
7238000	7241000	ti hráči, kteří dojdou s neadekvátním,
7241000	7243000	prostě potřebou nebo nějakou,
7243000	7244000	že prostě je nepodepíšou,
7244000	7246000	tak prostě odchází nám.
7246000	7248000	V tom spíš jenom,
7248000	7249000	ať si to asi řekneme,
7249000	7250000	to tam k tomu je.
7250000	7252000	Poprosím, pane Juráše.
7252000	7255000	Děkuju za slovo, pane primátore.
7255000	7257000	A my máme rádi Zlín.
7257000	7260000	Máme to v názvu Zlín 21.
7260000	7262000	Proto nutně musíme mít rádi
7262000	7263000	Zlínský hokej.
7263000	7268000	Vnímáme to jako naše rodinné dědictví Zlínské.
7268000	7270000	Myslím, že proč tu diskuzi vedeme,
7270000	7272000	spočívá právě v tom,
7272000	7274000	že ten hokej Zlínský máme všichni rádi.
7274000	7277000	Nemůžu podezírat ani náznakem paní Francou,
7277000	7278000	nebo pana Jandu,
7278000	7280000	nebo, nedej Bože, členy rady,
7280000	7281000	nebo vedení města Zlín,
7281000	7283000	že by jim nešlo o hokej.
7283000	7285000	Proto to v nás vyvolává takové emoce,
7285000	7286000	když se nám nedaří,
7286000	7287000	jsme naštvaní,
7287000	7289000	nechce se nám dotovávat peníze,
7289000	7291000	když se nám daří,
7291000	7292000	máme rozjásané davy lidí,
7292000	7294000	fandící na stadionu
7294000	7296000	a cítíme se být těmi zlíňáky.
7296000	7298000	Fajno.
7298000	7300000	Takže to je ten náš vstup.
7300000	7302000	Co dneska řešíme?
7302000	7304000	Já myslím, že řeknu tři takové body za nás,
7304000	7305000	ať to zazní.
7305000	7306000	Ten první je,
7306000	7308000	že my to vnímáme tak,
7308000	7311000	že řešíme aktuální situaci
7311000	7313000	financování hokeje.
7314000	7316000	Souhlasíme naprosto s tím,
7316000	7318000	že je možné,
7318000	7321000	řešit i budoucnost toho hokeje.
7321000	7324000	A s tím nutně souvisí i to,
7324000	7325000	zdá,
7325000	7327000	má všechno,
7327000	7329000	co se kolem toho hokeje motá,
7329000	7331000	to znamená včetně hokejové licence,
7331000	7334000	býti či nemá býti navedeno
7334000	7337000	do společnosti s ručením omezeným,
7337000	7339000	která v této chvíli
7339000	7343000	hraje tu druhou nejvýšší soutěž.
7343000	7346000	Ta diskuze by ale měla proběhnout,
7346000	7347000	to znamená,
7347000	7349000	má město míti hokej,
7349000	7351000	nemá míti hokej,
7351000	7354000	v jakém rozsahu tam má být zapojeno,
7354000	7356000	co má případně poskytovat zaplnění,
7356000	7358000	co naopak zaplnění poskytovat,
7358000	7359000	nemá.
7359000	7361000	Nemyslím si,
7361000	7364000	že tyto diskuze patří sem v této chvíli
7364000	7366000	a je vhodné je spojovat právě
7366000	7369000	s aktuální finanční situací hokeje.
7369000	7371000	Je to totiž otázka budoucnosti,
7371000	7373000	kterou potřebujeme dobře diskutovat.
7373000	7376000	Za druhé, utíkají nám drobné detaily
7376000	7378000	při té diskuzi, kterou tady dneska poslouchám,
7378000	7380000	tak já to jenom rychle povím,
7380000	7383000	bez nějakého záměru působit
7383000	7386000	nějakým způsobem mentorsky.
7386000	7390000	Přece jen ve spolku má město vliv
7390000	7392000	na obsazení generálních manažerů.
7392000	7395000	Bez jeho hlasů ho nejde ani povzvolit,
7395000	7397000	ale ani odvolat.
7397000	7400000	To znamená, město drží kontrolu
7400000	7402000	nad výkonou mocí.
7402000	7405000	Město má hlas, který neumožňuje
7405000	7407000	bez jeho souhlasu tu licenci
7407000	7410000	převést, využít, prodat.
7410000	7413000	Čili město je schopno si v tom prosazovat
7413000	7415000	tu svoji působnost podle libosti,
7415000	7417000	čili v zásadě je to na městě,
7417000	7419000	kam se to bude posouvat
7419000	7421000	a znovu říkám, je to za mě opravdu
7421000	7423000	otázka té budoucí diskuze,
7423000	7425000	jakým způsobem hodláme
7425000	7427000	naplňovat tu vizi toho klubu.
7427000	7430000	No a konec konců za třetí,
7430000	7431000	tady to ještě nezaznělo,
7431000	7433000	já jsem v pondělí byl na té diskuze také
7433000	7435000	a nechci řešit detaily,
7435000	7437000	jestli je to opravdu nebo investice,
7437000	7439000	to jsme si myslím pověděli.
7439000	7441000	Nicméně ten zvolený technický způsob řešení
7441000	7443000	poskytnutí nějakých peněz
7443000	7445000	formou peněžitého příplatku
7445000	7447000	do vlastního kapitálu
7447000	7449000	nám zachovává určitou míru elasticity.
7449000	7453000	To znamená, že pokud by hokej fungoval báječně,
7453000	7455000	dobře se mu dařilo díky tomu,
7455000	7459000	že bude hrát první pětce,
7459000	7461000	k tomu se ještě vrátím,
7461000	7464000	tak když ta ekonomika bude vycházet,
7464000	7466000	tak město může za určitých úvách
7466000	7468000	si ty peníze odebrat zpět.
7468000	7470000	No a v neposlední řadě,
7470000	7471000	já to tady ještě nezaznělo,
7471000	7473000	máme tady zástupce hokeje,
7473000	7475000	ne úplně to vrchlové vedení,
7475000	7478000	ale ten vyšší management bez pochyby ano.
7478000	7481000	Na té prezentaci byly dva závazky.
7481000	7483000	A i tady řeknu,
7483000	7484000	protože jsem je takto zavnímal.
7484000	7487000	Ten závazek číslo jedna říká,
7487000	7489000	my jsme to vybrali tak,
7489000	7493000	aby jsme hráli následující sezónu v TOP 4.
7493000	7495000	Tak já to tak veru,
7495000	7496000	že to tak bude,
7496000	7498000	pevně v to doufám a věřím.
7498000	7500000	A komentoval jsem to způsobem,
7500000	7501000	ale je to váš závazek,
7501000	7503000	takže buď s vámi nebo bez vás.
7503000	7505000	A druhá,
7505000	7507000	když nám ty peníze poskytnete,
7507000	7510000	budeme mít vyrovnané hospodaření
7510000	7512000	v následující sezóně.
7512000	7515000	Tak já to tak beru jako závazek.
7515000	7516000	Jestli tady budu,
7516000	7517000	a nestalo by se to,
7517000	7519000	tak budu tady pánům na té lavici vzoru připomínat,
7519000	7521000	že to zaznělo.
7521000	7522000	Děkuju.
7522000	7523000	Děkuju.
7523000	7524000	Děkuju.
7524000	7525000	Děkuju.
7525000	7526000	Děkuju.
7526000	7527000	Děkuju.
7527000	7528000	Děkuju.
7528000	7529000	Děkuju.
7529000	7530000	Děkuju.
7530000	7531000	Děkuju.
7531000	7532000	Děkuju.
7532000	7533000	Děkuju.
7533000	7534000	Děkuju.
7534000	7535000	Děkuju.
7535000	7536000	Děkuju.
7536000	7537000	Děkuju.
7537000	7538000	Děkuju.
7538000	7539000	Děkuju.
7539000	7540000	Děkuju.
7540000	7541000	Děkuju.
7541000	7542000	Děkuju.
7542000	7543000	Děkuju.
7543000	7544000	Děkuju.
7544000	7545000	Děkuju.
7553000	7555000	Děkuju.
7555000	7556000	Děkuju.
7558000	7559000	Děkuju.
7559000	7564720	To jsem já říkal všem, ať už je to generální manažer, spojitný manažer, nebo i trenér,
7564720	7569960	on to na tom ledě neodehraje, takže samozřejmě je to potřeba nějakým způsobem dobře poskládat,
7569960	7576960	ale vždycky to bude stát a padat na výkonu těch hráčů a tedy je potřeba jim vytvořit ty podmínky
7576960	7581600	a motivaci k tomu, aby hráli co nejlépe a byli, teď řeknu, rádi za to, že hrát za zlý,
7581600	7584880	a nějakým způsobem se to brali k srdci.
7584880	7589480	Co se týká vyrovnáného rozpočtu, nikdo si nepřeje nic jiného už několik mnoho let,
7589480	7594480	a já jenom připomenu možná ty poslední roky, ještě ji zpřed a nahledneme do té extraligy historicky,
7594480	7600840	tak generální partner v těch nejsilnějších letech dává tařka 20 milionů korun a město tehdy 16 k tomu,
7600840	7606760	a ten rozpočet nebyl o moc vyšší než je nyní, tak já jenom tím si říct, že jsme o plus 10 let
7606760	7611480	a bavíme se, že jak město a ten generál dává ty části nižší,
7611480	7616480	a ve výsledku vlastně čekáme něco podobné výsledky,
7616480	7620480	ale samozřejmě bez toho významného generálního partnera je logické,
7620480	7626480	nebo ne logické, ale bohužel ten stav, že se to sbírá po kouskách
7626480	7631480	a pak je ten prostě problém, že se začíná s nějakou predikcí, že se něco dožene
7631480	7635480	a když se to nedožene, tak to pak způsobí tento problém, který tady máme
7635480	7640480	a je potřeba znovu jenom zdůraznit, že to, co tady je dneska, je víceméně věc týkajícíce několika let.
7640480	7644480	Není to, protože se bavíme, že toto tady vzniklo poslední měsíc.
7644480	7648480	Ale je to tak. Tak poprosím pana Mitáčka.
7648480	7654480	Děkuji, pane primátore, za slovo. Kolegině kolegové, já jsem chtěl začít tím,
7654480	7660480	že navazují na diskuzi předcházející oplnění slivů a závazků mezi městem a ostatními.
7660480	7665480	A také si to moc přeji, já potvrduji slova pana Juráše, nejenže to tam bylo vyřečeno,
7665480	7668480	ty závazky, ale oni tam dokonce byly písemně představeny.
7668480	7672480	Chci poděkovat vedení radnice za to, že vůbec ten seminár zorganizovalo
7672480	7676480	v tom formátu, ve kterém proběhl. Velmi děkuju všem přítomením,
7676480	7680480	protože dlouho nepamatuju seminár, kde byl byl účastnout taková
7680480	7686480	zástupnost zastupitelů přítomných a tak dobrá, otevřená,
7686480	7692480	upřímná debata, dlouhá, která proběhla. A zároveň poděkování vedení klubu
7692480	7698480	nebo společnosti za představení a odkrytí všech čísel, které nám doteď
7698480	7704480	v ozovkách nebyly nikdy ukázány a nebyly přístupné. A potvrduji slova pana primátora
7704480	7712480	představy občanů, které vychází z nějakých pověr, pomluv,
7712480	7716480	se naprosto nepotkávají s realitou, která v té ekonomice hlavně
7716480	7720480	v odměňování je. Také považuji odměňování hráčů
7720480	7726480	a manažerů za běžné, standardní, dokonce bych někde řekl i průměrné.
7726480	7732480	Nicméně mě tam velmi zaujívala jedna věc a to byla otevřená diskuze,
7732480	7738480	co vlastně dál a které ty modely by mohly být vůbec ve hře.
7738480	7742480	Ať už s tou licencií nebo bez té licence. A jenom tohle to mi dává
7742480	7746480	jako dobrou naději pro mě osobně, že jsme ochotni tu cestu hledat,
7746480	7750480	otvíráme si k tomu tu diskuzi, což je nesmírně fajn,
7750480	7754480	a že přemýšlíme všichni nad tím, jaké jsou možnosti vůbec,
7754480	7758480	jak si s tím hokejem poradit s jedním společným cílem,
7758480	7764480	aby ten hokej tady zůstal a mohl dál tady fungovat. Děkuju.
7764480	7768480	Děkuju za ten příspěvek. Jak jsem řekl, já si myslím,
7768480	7772480	že o hroby to oddělilo. Dneska to hlasujeme něco, co je potřeba vyřešit.
7772480	7778480	A vedle toho, když se řeknu vedení města a obecně,
7778480	7781480	když se řeknu asi v rámci jakýchkoliv diskuzí,
7781480	7784480	my jsme opakovaně deklarovali, že prostě se toho podílu nedržíme.
7784480	7788480	A vzhledem k tomu, že tu diskuzi prostě vnímáme do té budoucnosti,
7788480	7792480	které jako potřebnou, tak prostě i proto jsme vlastně začali zjišťovat možnosti,
7792480	7795480	jestli vůbec někdo má nějakým způsobem zájem do toho,
7795480	7799480	kovo vstoupit nebo se na tom nějak podílet, proto byl vlastně vyhlášený,
7799480	7803480	nebudu říkat předeběžně tržní konzultace, je to vícemě průzkum trhu,
7803480	7809480	kdy v současné době my to vůbec nevážeme, jestli licenci má spolek nebo sročko,
7809480	7813480	je to prostě otázka toho, že potom nějakých dalších jednání my vůbec zjišťujeme,
7813480	7818480	jestli někdo má vůbec potenciální zájem se do toho začít podílet.
7818480	7822480	A významně podílet, není to otázka jako jednotek milionů,
7822480	7830480	že nám někdo dá garanci, že si svěříme 79% a dostane Andrá závazek,
7830480	7833480	že bude dávat do klubu 2 miliony ročně, to asi bychom se nedohodli.
7833480	7838480	Takže proto říkám, že se musíme bavit o významu a to jsou ty postupné otázky,
7838480	7841480	které tady dneska zaznívají, které do budoucna musíme řešit.
7841480	7847480	To znamená, bude tam někdo s námi nebo jsme na to zůstali sami v současné době.
7847480	7850480	A na základě toho se pak můžeme posunout dál.
7850480	7857480	To znamená, teď má to být zhruba měsíc, měsíc a půl otevřené tady ten průzkum.
7857480	7861480	Uvidíme, jestli se nám do toho někdo přihlásí, kdy my v současné době říkáme,
7861480	7867480	že kdokoliv o to má zájem, tak jakkoliv se do toho vstoupí,
7867480	7870480	jestli tam dá nějaký svůj model takový nebo jiný.
7870480	7876480	Pro nás je to zajímavé, abychom věděli, v jakých intenciích ten dální subjekt uvažuje,
7876480	7879480	ale zároveň potřeba vědět, jestli vůbec nějaký existuje.
7879480	7884480	Takže to je vlastně, proč my jsme tuto iniciativu udělali a uvidíme,
7884480	7889480	jak to nám vlastně přinese a na základě toho já beru, že se budeme bavit dál,
7889480	7896480	jak s tím do budoucna vlastně opravdu vůbec tady s tím rodinným stříbrem nachládat.
7898480	7901480	Poprosím pana Sáhu.
7901480	7907480	Bych se podíval do historie, jak se vlády a králové a jiní starali o ty skvělý věci,
7907480	7914480	například sportovní aktivity, nějaké ty lazarety, ale také o třeba univerzity.
7914480	7919480	A neexistoval případ, že by někdo založil třeba univerzitu nebo něco takového
7919480	7923480	a negarantoval trvalo ekonomické zabezpečení.
7923480	7929480	Třeba nejstarší švédská univerzita dostala devětset farem tomu zníku,
7929480	7933480	což oni pak třeba před stolety chápali jako těžko koulí na noze,
7933480	7938480	ale dneska je to biznis, ze kterého celá ta univerzita žije.
7938480	7944480	Takže univerzitní hokej, ano, ale já teď jenom chci říct,
7944480	7948480	že my se chováme pořád jak kdyby ještě nedospělé,
7948480	7952480	protože ten středověk už to řešit uměl a my to řešit neumíme.
7952480	7957480	Takže jenom a kdo je za to vysít? No ten majitel, to je město,
7957480	7963480	tak mají třeba sednout a vymyslet ten model, který zajistí trvalou udržitelnost, že?
7963480	7968480	A nakonec Evropa se vráci k tomu slovíčku udržitelnost,
7968480	7973480	i když z pohledu té logiky věcí udržitelnost je špatné slovo,
7973480	7977480	protože to znamená už neposun dopředu, tak jinými slovy,
7977480	7982480	když jsme na konstantní hranici, tak jdeme dolů, je to je první krok dolů.
7982480	7991480	Ale to udržitelné zachování těch aktivit, které město si vezme jako své vlastní to stříbro,
7991480	7996480	tak tomu je třeba věnovat pozornost a vymyslet ten model ekonomicky.
7996480	8000480	A to se omlouvám, takže to je všechno. Děkuji.
8003480	8007480	Dobrá, moc která děkuju všem, kteří přispěli do této diskuze.
8007480	8013480	A děkuji se nikdo další nehlásí, tak já bych vás chtěl poprosit,
8013480	8016480	že budeme hlasovat materiál číslo 27.
8016480	8031480	Pro 34, materiál číslo 27 byl přijat.
8031480	8037480	Materiál číslo 28 týkající se rozpočtového opatření,
8037480	8040480	týkající se právě tohoto předchozího bodu.
8040480	8044480	To znamená, abychom ty finance, které jsme schválili v předchozím bodě,
8044480	8048480	mohli dát, tak musíme vytvořit rozpočtového opatření.
8048480	8051480	Jsou k tomu dotazy? Nejsou.
8051480	8054480	Takže prosím pojďme hlasovat o materiálu číslo 28.
8064480	8068480	Pro 35, materiál číslo 28 byl přijat.
8069480	8075480	Materiál číslo 29 je vydání změny číslo 6 zemního plánu.
8075480	8081480	Vydání změny číslo 6 znamená, že dnešním dnem bychom potvrdili územní plán
8081480	8086480	tak, jak byl postupně projektantem a zapracován.
8087480	8090480	Zcela otevřeně víme, že k nám došly nějaké dopisy,
8091480	8093480	které rozporují některé změny.
8094480	8097480	Já za sebe říkám, že i zde bychom byli rádi,
8097480	8100480	kdybychom postupovali stejným systémem jako změny číslo 5,
8100480	8103480	to znamená schválili tento balík změn jako celek
8103480	8108480	a pokud je tam jakýkoliv problém, tak aby lidé využili svého práva,
8109480	8111480	který je rok od schválení zastupitelstva,
8111480	8114480	to znamená od dneška na další rok,
8115480	8118480	to znamená řekněme do 17.6.2027,
8119480	8122480	se můžou ke každé jednotlivé změně odvolat k soudu
8122480	8126480	a vlastně říct ty své důvody, proč si myslí, že to je špatně.
8126480	8129480	Důvodem je toho, že my z pozice zastupitelstva
8129480	8132480	jinak nemáme, máme jedinou možnost jinou,
8132480	8135480	a to je to, že vrátit celý ten územní plán přepracování
8135480	8139480	s nějakým zadáním, kdy to zadání samozřejmě neznamená,
8139480	8141480	že bude akceptováno daným projektantem.
8141480	8144480	Tam je potřeba říct si, že město jenom doporučuje,
8144480	8147480	nikoli přímo zadává nebo může rozhodnout.
8147480	8151480	Takže proto i já za sebe říkám, že v těchto případech
8151480	8153480	už je jednodušší to schvál jako celek,
8153480	8156480	a pokud má někdo k jednotlivým bodům z toho celého balíku problém,
8156480	8160480	ať si ho prostě řeší tou cestou, které zákon umožňují.
8161480	8163480	Poprosím paní Blahovou.
8164480	8168480	Dobré dopoledne, hlásím v tomto bodě střed zájmu.
8168480	8172480	Dobře, děkuji, poprosím pana Vančuru.
8172480	8176480	Děkuji, také střed zájmu a týká se i toho následujícího bodu,
8176480	8178480	po kterém budeme hlasovat, děkuji.
8178480	8181480	Ano, dobře, a poprosím pana Jandu.
8181480	8184480	Primátore, taky bych rád nahlásil střed zájmu, děkuji.
8184480	8186480	Dobrá, mozka, děkuji.
8186480	8189480	Níkdo se další do diskuze k tomuto bodu nehlásí,
8189480	8192480	takže střed zájmu máme nahlášeny a pojďme prosím hlasovat
8192480	8194480	o materiál číslo 29.
8198480	8210480	Pro 26, materiál číslo 29 byl přijat.
8210480	8213480	Materiál číslo 30 je zrušení usnesení,
8213480	8216480	s tím, že se schovujeme jenom nové.
8216480	8219480	Celý celý materiál se týká posunu termínu příjemu
8219480	8224480	nebo akceptace žádostí, které se projeví ve změni číslo 7.
8224480	8226480	Je to z důvodu toho, že dnes my jsme plánovali,
8226480	8230480	že dneska na zastupitelstvu budeme schovat zadání změny číslo 7,
8230480	8234480	kdy vzhledem k procesním věcem jsme nakonec přistoupili k tomu,
8234480	8238480	že dneska budeme schovat pouze rozhodnutí o pořízení,
8238480	8241480	ale nebudeme tady mít hlasování o zadání.
8241480	8243480	Tím pádem jsme chtěli zase víc říct všem,
8243480	8247480	kteří ty žádosti ještě zase podávali dál s myšlenkou,
8247480	8251480	že to bude sice do osmičky, ale tím, že jsme posunuli ten termín,
8251480	8254480	tak jim chceme víc říct a posunujeme termín,
8254480	8262480	že ty žádosti, které přišly po 31. třetí a dojdou do 19.6.,
8262480	8268480	což je doznířka, tak budou ještě zapracovány právě do změny číslo 7.
8268480	8273480	Důvodem, proč 19.6. je ten, že naopak jsme zvažovali,
8273480	8276480	jestli to nejde do 15.6. zpětně,
8276480	8279480	protože jsme nechtěli zase se stát do té podoby,
8279480	8283480	že najednou tam přistane 20, 30, 40 žádostí úplně jako nových,
8283480	8287480	kdy pokud by se tohle stalo, tak vlastně bude velmi ohrožen
8287480	8295480	neli nereálná možnost schvální té zadání té změny v září.
8295480	8300480	Takže proto je ten termín teďka 19.6., abychom více méně akceptovali to,
8300480	8305480	co tam k dnešnímu dni už došlo a na co jsme relativně připraveni
8305480	8310480	a bereme, že po určitých dohodách například,
8310480	8314480	aby některé orgány nevyužili celou svou lhůcu 30 dnů,
8314480	8318480	ale něco kratší, tak jsme to schopni bezpečně nachystat na září
8318480	8322480	a v září pak schválit celou tu změnu a i s těmi věcmi,
8322480	8324480	které přijdou, přišli teďka později.
8324480	8326480	To znamená, přišla nám takové fairové řešení
8326480	8329480	a proto je to tady dneska takhle na stole.
8329480	8332480	K tomu nějaké dotazy?
8332480	8348480	Nikdo se do diskuze nehlásí, tak prosím pojďme hlasovat materiál číslo 30.
8348480	8352480	Pro 33, materiál číslo 30 byl přijat.
8352480	8356480	Materiál číslo 31 je právě to rozhodnutí o pořízení změny číslo 7,
8356480	8360480	to znamená, dneska jenom schválíme, že 7 chceme pořídit,
8360480	8365480	to nám umožní začít řešit výběrové řízení na budoucího projektanta,
8365480	8370480	to znamená začít ty věci připravovat, abychom nestratili řekněme ty dva měsíce prázdnin
8370480	8374480	a budeme na tom moci pracovat dál, vyhlásit veřejnou soutěž
8374480	8379480	a samotné zadání budeme tedy schvalovat v září, na zářivém zastupitelstvu.
8379480	8382480	Poprosím pana Vančuru.
8382480	8385480	Děkuju, střed zájmů, prosím.
8385480	8387480	Dobrá, děkuji.
8387480	8391480	Je někdo další? Do diskuze se někdo další nehlásí,
8391480	8394480	takže prosím pojďme hlasovat materiál číslo 31.
8395480	8409480	Pro 32, materiál číslo 31 byl přijat.
8409480	8414480	Materiál číslo 32 je již zmíněná novela obecně závazné vyhlášky,
8414480	8422480	kde se mění vlastně u akce Neuronight Opener,
8422480	8428480	takže nebude z noci z 6. na 7. 8., ale má být ze 7. na 8. 8.
8428480	8434480	To znamená, byla tam ani spíš administrativní chyba, kterou tímto rovnáme,
8434480	8438480	a akce bude moci takto proběhnout zpátka na sobotu.
8438480	8444480	Zatímco předtím to bylo ze čtvrtka na pátek, což by bylo horší, což by samozřejmě asi nedávalo smysl
8444480	8449480	z nočního klidu a že lidé se v pátek chodí normálně do práce z pravidla i přes prázdiny,
8449480	8455480	takže tady by to bylo asi, tady předpokládám, že na opravu byla administrativní chyba,
8455480	8462480	nejspíše nejspíše u nás, nechci řešit, jestli to bylo, že protože při podání si předpokládám,
8462480	8466480	že ten termín není páteční. Jsou k tomu nějaké dotazy?
8466480	8471480	Nikdo se do diskuze nehlásí, prosím pojďme nosav materiál číslo 32.
8482480	8486480	Pro 36, materiál číslo 32 byl přijat.
8486480	8490480	Tímto jsme vyčerpali všechny body, které jsme dneska na programu hlasování
8490480	8497480	a já otvírám diskuzi po dnešním zastupitelstvu,
8497480	8501480	jestli to máte nějaké body. Poprosím paní Francovou.
8502480	8505480	Já teda slibuji, že se pokusím naposledy.
8505480	8509480	Já bych poprosila k tabulce, o které jsme se tady bavili,
8509480	8513480	protože se trošku pozměnila.
8513480	8517480	Jedná se právě o to rozpočtové opatření, které jsme dostali na vědomí,
8517480	8524480	kde je, jestli už jsme ji dohledali, nebo jestli to mám přečíst,
8524480	8528480	je to číslo 9, romeno 9Z 2007, tabulka číslo 2,
8528480	8534480	kde uvolňujeme 700 tisíc na modernizaci skateparku Bartoška,
8534480	8538480	teda přesunujeme z investic právě na uhradu publicity.
8538480	8543480	Já bych poprosila, protože vidím, že jste to tak nějak jako nečekali tento dotaz,
8543480	8547480	já bych poprosila, jestli byste mi k tomu napsali, o co se přesně jedná,
8547480	8550480	kdo tu publicitu bude zajišťovat, v jakém rozsahu,
8550480	8554480	jestli jsme to soutěžili klidně písemně, ať to tady teďka neřešíme.
8554480	8556480	Děkuju.
8556480	8562480	Určitě jo, tam není problém, jako tady přesně vím, o co se jedná,
8562480	8566480	já to řeknu hned potom, to víceméně si tomu sedneme,
8566480	8569480	nebo řekneme si, co a jak, my jsme vzali určité úpravy,
8569480	8573480	řešili jsme nějaké věci v rámci těch veřejných řízení,
8573480	8577480	to znamená, pak si k tomu dáme vědět, jak to bylo myšleno,
8577480	8582480	ten systém se vyvíjí, toto byly určité nějaké pilotní projekty,
8582480	8587480	a bude to do budoucna řešeno jinak, ale že si řekneme, proč to tam takhle je.
8587480	8590480	Poprosím pana Jandu.
8590480	8595480	Děkuji, pane primátore, já jsem chtěl poděkovat za opravu mostu na Vršavě,
8595480	8601480	kterou jsem urgoval, děkuji za to, že to proběhlo dokonce místo dvou dnů v jednom dnu,
8601480	8606480	takže konečně se z takového vlastně jediného krajského dřevěného mostu
8606480	8611480	asi můžu říct, stálo něco normálního, co se dalo přejít, přejet,
8611480	8614480	protože předtím to trošku připomínalo tankodrom,
8614480	8617480	takže chtěl jsem poděkovat za občany, chtěl jsem poděkovat za sportovci,
8617480	8621480	že se to podařilo, snad to nebudeme příště honit tak,
8621480	8625480	aby to bylo v takovém stavu tak dlouho, ale výsledek je výborný,
8625480	8628480	takže děkuji za to.
8628480	8631480	Dobrý, moc krát děkujem.
8631480	8634480	Nikdo další se poprosím, že pana Mitáčka.
8634480	8637480	Omlouvám se, pane primátor,
8637480	8640480	že jsem to vstoupil na poslední chvíli.
8640480	8642480	Jenom samozřejmě v souvislosti s otevřením
8642480	8646480	nového úseku dálnice 249 do Frištáku je jasné,
8646480	8649480	že veškerá navigace přivádějící lidi k zoo povede
8649480	8654480	tou zkratkou od koní ze zadu k hlavní bráně.
8654480	8657480	Poprosím jenom, máme nějaké informace nebo plán,
8657480	8660480	co s tou komunikací, jestli vůbec máme možnost do toho,
8660480	8664480	my jako město nějak vstoupit s návrhem na posilnění, rozšíření
8664480	8667480	nebo úpravu té komunikace alespoň dočasně,
8667480	8668480	tak aby zvládala ten nápor.
8668480	8671480	Dneska máme dokonce na stole materiály o rozvoji zoo,
8671480	8676480	kde ta ambice milion návštěvníků je fakt očekávaná, predikovaná,
8676480	8681480	tak pochopitelně je to téma, které, jak víte, opakovaně tady zvedám,
8681480	8685480	a teď mě to začíná trápit o to víc, protože vím,
8685480	8688480	co je to za komunikaci, každý den skoro tam jezdím
8688480	8693480	a každý den jsou tam nové čáry od barvy od policie po nějakém střetu.
8693480	8699480	Tak chci toto rizikové místo co nejrychleji eliminovat s vaší pomocí,
8699480	8702480	s pomocí kraje, samozřejmě možná i dalších účastníků,
