start	end	text
1991420	1994900	takže na tu nejpočetnější skupinu těch pracujících právě,
1995080	1998060	to jsou ty rodiny s dětmi, které dneska tu hromadnou dopravu
1998060	1999240	využívají nejvíc.
1999660	2002320	Samozřejmě jsou tam nejvíc zastoupení jak tržbami,
2002320	2005520	tak vlastně tou samotným využíváním.
2005840	2008140	To znamená, že jestli něco navrhujeme,
2008540	2010740	tak já jsem pro, ať se o tom pobavíme,
2011220	2014800	je potřeba si říct ty čísla a navrub, čeho to půjde.
2014800	2020800	Protože to někdo bude muset tomu dopravnímu podniku zaplatit.
2021360	2024420	A nebo potom musíme říct, že snížíme,
2025860	2027480	když by tady bylo 8 milionů korun,
2027480	2032820	tak musíme snížit kilometry o nějaký kilometry,
2032900	2035780	to znamená, že tu obslužnost toho území začneme omezovat,
2036220	2038920	což samozřejmě zase pro tu nejpočetnější skupinu
2038920	2041760	není dobrá zpráva, protože oni ju nejvíc využívají.
2041760	2045600	Takže dostáváte se prostě do toho systému,
2045700	2047840	který my považujeme za spravedlý v tom,
2048320	2054480	že pokud ho někdo využívá v nějaké výši a v nějakém rozsahu,
2054880	2060120	tak prostě se na něm bude nějakou úrovní podílet.
2060120	2067440	A úroveň této skupiny obyvatel je koruna 80 za senior pas denně.
2067440	2072380	Já to ještě doplním o jednu informaci.
2073380	2078540	V současné době probíhá jednání mezi městem Zlínem a Zlínským krajem
2078540	2081920	o opravdu plné integraci městského hromadné dopravy
2081920	2085000	do integrované dopravy Zlínského kraje.
2085000	2087640	V současné době tato integrace funguje,
2087840	2089520	prostřednictvím aplikace Fertig.
2090060	2094020	A na druhou stranu vnímáme samozřejmě ty potřeby
2094020	2097000	o nějakým způstobem té integraci plnohodnotné.
2098240	2101040	A v případě, že k ní dojde, že se domluvíme na podmínkách,
2101180	2105000	tak vlastně přejdeme v rámci tarifu na podmínky
2105880	2108780	to, co má Zlínský kraj, to znamená 75 let.
2109220	2111000	Od 75 let je to více mi jako zadarmo.
2111000	2114100	To znamená, toto je v rámci toho jednání samozřejmě,
2114220	2116480	že musíme pak sjednotit tady ty ceníky,
2116880	2118840	včetně té věkové hranice.
2119020	2120820	Takže tam jenom, ať si to tady řekneme,
2120980	2124820	že ta jednání probíhají, ale mají spoustu návazností
2124820	2126920	právě finančních, které prostě řešíme.
2127580	2131160	A pokud k tomu dojde, podaří se to dojednat,
2131700	2134240	tak tu danou chvíli je samozřejmě,
2135440	2139220	stane se samozřejmě také i ta snížení té hranice
2139220	2140680	věkové procesování zdarma.
2141820	2142960	Poprosím ještě pana Skálu.
2146040	2150720	Je to finančně třeba náročné někdo dát čísla na stůl,
2151140	2154300	ale nemůžete mi vykládat, že v Ostravě jsou jiné podmínky,
2154380	2157040	v Olomouci jsou jiné podmínky, v Brně jsou jiné podmínky
2157040	2158400	a z lín je nejhorší.
2160220	2161480	To je trochu moc.
2162760	2164140	Já vás poprosím.
2164140	2167960	Tak znova, říkám to tady už jako dlouhodobě
2167960	2170240	a myslím si, že nechci se úplně opakovat.
2170240	2172440	Jediné, co je relevantní na srovnání,
2172500	2173500	je více méně Olomouc,
2173540	2175380	ale musíme si říct, kolik má Olomouc obyvatel,
2175440	2176540	jaké služby nabízí,
2177260	2180160	nebo když řeknete, že v Olomouci jsou,
2181300	2183040	můžeme říct si srovnatelné služby,
2183140	2184020	jako jsou ve Zlíně,
2184020	2187920	ale výsledku se na ně skládá zhruba 100 tisíc obyvatel,
2188000	2191180	zatímco ve Zlíně se na ně skládá 75 tisíc obyvatel.
2191280	2194220	Takže my vlastně jsme o, když to odečtete CEC,
2194220	2197420	nějaký 20 tisíc obyvatel krát,
2197500	2200360	i kdyby to bylo krát, 20 tisíc korun,
2200820	2202960	tak se dostáváte na 400 milionů korun.
2203620	2205860	A od 400 milionů korun my máme menší rozpočet
2205860	2207600	a oni mohou mají naopak vyšší
2207600	2210640	a můžou z tohoto platit různé tyto služby.
2211360	2214160	Co se týká, prosím, Prahy, Plzeň, Brna, Ostravy,
2214540	2215860	nesrovnávěme se s nimi,
2216420	2219660	protože tam ta hra je úplně jiná,
2220140	2223020	protože Plzeň, Brna, Ostrava dostává na občana
2223020	2226600	z rozpočtučení daní 37 tisíc korun.
2227220	2229680	Takže to je, jestli my dostáváme 22 tisíc,
2229780	2231680	tak oni dostávají na každého občana
2231680	2233280	zhruba o 15 tisíc navíc.
2233280	2236620	Takže to srovnání je, prosím, nás úplně mimo mísu
2236620	2238500	a přestaňme tohle, prosím, dělat.
2239100	2241700	A naopak napněme všichni své síly, kontakty
2241700	2243200	a všechny možnosti, které máme,
2243280	2245240	aby se konečně rozpočtučení daní změnilo,
2245400	2247800	protože jinak si tady budeme přesně tyto debaty
2247800	2249800	neustále vést a dívat se,
2249940	2253560	proč to v těch čtyřech zvýhodněných městech jde
2253560	2254700	a v ostatních to nejde.
2255280	2257120	To je prostě pořádat, co můžeme bavit,
2257160	2258460	jak chceme, vždycky je to o penězích.
2258460	2259820	Vždycky na těch penězích skončíme.
2260960	2262140	Poprosím ještě pana Chalánka.
2264140	2265980	Pak se doplním pana primátora.
2266880	2268500	Pane Skálo, je to takhle.
2269240	2271060	Řeknu to na placato.
2271700	2275540	Kdyby z lín měl 90 tisíc obyvatel,
2276160	2279100	tak co se týče vozového parku a nákladů,
2279420	2281460	spojené vlastně s provozem té dopravní společnosti,
2281460	2283620	by se nemuselo stát vůbec nic.
2284880	2287560	Možná by nám ty náklady zrostly o 2 %.
2287560	2292000	Ale prostě my chceme ve městě,
2292080	2293920	které má 70 tisíc obyvatel
2293920	2296640	a kde máte jakýsi limity z lískaté přepravy,
2297160	2300460	vybudovat síť městské dopravy,
2300960	2303820	která obslouží to území a ten počet obyvatel.
2304340	2306360	A samozřejmě já taky jezdím trolejbusem.
2306660	2310260	A taky jezdíme, nejede ten trolejbus úplně plnej,
2310260	2312700	tam by se vešlo daleko víc lidí.
2312960	2317260	Ale prostě ten poměr toho přepravovaných lidí
2317260	2323480	a té dopravy, nebo nákladu té dopravy,
2323620	2327360	prostě máme ten poměr těch 70 tisíc lidí
2327360	2329040	vůči tomu dopravnímu podniku,
2329380	2331260	není úplně ideální.
2331400	2334580	A tudíž kulhá to srovnání, o kterém vy říkáte,
2334980	2337860	kolik je to, co si může dovolit Olomou,
2337920	2339120	za co si můžeme dovolit my.
2339120	2343200	Pan Kocháň víc lidí než 70 tisíc z hlediska té přepravy
2343200	2343800	mít nebude.
2344420	2347620	A vozový park máme postavený možná na 80,
2347800	2349880	že bychom byli teď schopni přepravovat,
2350280	2352500	aniž bychom museli cokoliv z hlediska
2352500	2355020	vlastně nákladu té společnosti udělat.
2355020	2359360	To je ta výkonová spotřeba, prostě tam nějakým způsobem pro nás
2359360	2362820	není výhodná, ale prostě s tím nic neuděláme.
2362980	2365520	Tudíž to, co říkáte, a má to jakousi logiku,
2365580	2367700	já tomu rozumím, jako srovnání,
2368040	2372440	tak jako srovnáváme něco, co úplně srovnávat nelze.
2372440	2375460	A vyvozovat z toho záběry, proč oni a proč ne my,
2375460	2378520	bohužel ty podmínky jsou jiné.
2380280	2382320	Dobrá, já jenom poprosím, vzhledem tomu,
2382360	2385660	že jsme v bodu návrh programu dnešního jednání,
2385840	2388540	já teda poprosím, vrátíme se zpátky do toho,
2388600	2391840	jakým způsobem hovoří jednací řád zastupitelstva města Zlína
2391840	2395740	a já v tuto chvíli beru, že tu je návrh pana Skály
2395740	2403560	na zařazení bodu snížení limitu pro snížení věkové hranice
2403560	2407940	pro městskou hromadnou dopravu ve Zlíně
2407940	2411220	pro občany, kteří by jezdili zdarma
2411220	2414800	a dám prosím hlasovat o tom,
2414940	2419480	jestli tento bod chceme zařadit na program dnešního jednání.
2420400	2422960	Takže prosím pojďme hlasovat o tom,
2422960	2425120	jestli tento bod, který návrh pan Skála,
2425620	2428140	bude zařazen na program dnešního jednání zastupitelstva.
2433560	2445940	Pro deset, takže tento bod na jednání zastupitelstva dneska nebude
2445940	2449280	a prosím, když tak dořežeme si ten zbytek ještě v diskuzi klidně,
2449420	2450480	ať to můžeme otevřít.
2451020	2453940	Každopádně, myslím si, že ty informace k tomu dneska zazněly.
2454680	2455940	Poprosím ještě pana Skálu.
2455940	2458660	Děkuji těm, kteří to podpořili,
2458780	2460980	protože si uvědomili, že jednou budou taky staří
2460980	2464600	a že budou rádi, když budou mět možnost
2464600	2466380	kdykoliv nasednout na trolejvu,
2466500	2469420	zazající k doptorovi a nedržet kvůli tému auto.
2470500	2473840	Nicméně jsou rád, že se tím budeme aspoň zabývat,
2473840	2477320	takže třeba dozrajeme k tomu, aby jsme to udělali.
2479540	2481620	Já jenom doplním možná informací jednu
2481620	2483700	a už pojďme, prosím, půjdeme dál.
2483700	2488120	Senior v současné době existuje ve zimě senior taxi,
2488360	2490840	takže není pravdou, že si musí držet auto,
2491000	2493260	aby dojel na nákup anebo k panu doktorovi.
2494020	2496280	Potřeba si říct, že ta služba tady také existuje.
2496460	2499920	Takže jenom prosím, neříkejme tady věci,
2499920	2502100	které jsou určitými domněnkami
2502100	2506120	a není to prostě úplně asi relevantní k tomu vodu.
2506640	2509560	Poprosím ještě ráměstka Mirka Chalánka s technickou.
2510120	2512140	Je jenom krátkou technickou na pana Skálu.
2512140	2514260	Já teda počítám taky s tím,
2514380	2516160	že jednou budu starý, akorát,
2516560	2519180	a že budu využívat, že si ten senior pas koupím
2519180	2522800	a že na to finančně budu připravený.
2525020	2526540	Počítám taky s tím, že se stavnu.
2526880	2529140	Dobrá, děkuji. Poprosím ještě pana Kocháně.
2530520	2531800	Prosím vás, pane Skála,
2532060	2534140	zlejný k tomu, že čísla, o kterých vy mluvíte,
2534140	2536460	mě hodně zajímají, tak vím,
2536920	2540880	že z hlediska ročního růstu senior pasů
2540880	2545300	jsme ve srovnání meziročním nahoře.
2545940	2549200	To znamená, ti naši občané využívají to městskou dopravu
2549200	2553940	a pochopili, co je to senior pas v těch cenách,
2554260	2555140	které tam dáváme.
2555140	2561160	Dobrá, prosím vás, máme, máte někdo něco dalšího,
2561200	2562980	co se týká programu dnešního jednání,
2563060	2565380	kromě bodů, který byl navržen a nebyl schválen
2565380	2566740	na zařazení dnešního jednání,
2566820	2569120	který případně prosím probereme dále v diskuzi?
2570960	2572000	Pane Skála.
2573900	2576700	Já jenom chci říct, že to beru,
2577060	2580060	že to neprošlo ten návrh, je to demokratický,
2580800	2584860	ale myslím si stejně, že by o tom se mělo přemýšlet,
2584860	2588180	protože kdybyste žili na tém sydlišti,
2588300	2590060	tak vidíte, jak to tam běží
2590060	2592140	a ono, ten život je trochu jinak,
2592180	2593240	jak ho vidíme tady mý.
2593600	2594800	Děkuji za pozornost.
2596600	2601960	Dobrá, děkujem a já teda poprosím náměstek Michala Čížek.
2603580	2605900	Já vás zdravím, já si neodpustím to komentovat
2605900	2606960	a doufám, že to uzavřu.
2607800	2609880	Pane Skála, to nebylo, že se o tom nechceme bavit,
2610260	2613260	jenom jako to je mimořádný bod na zastupitelstvo.
2613420	2614360	Proč jako dneska?
2614360	2615820	Když to tady funguje x let,
2616340	2618380	tak se pojďte potkat, pojďme si o tom pohovořit
2618380	2620560	a dejme to jako normální bod třeba na zastupitelstvo.
2621280	2622560	A jestli si to nezavnímal,
2622640	2623600	tak pan privantová říkám,
2623720	2626740	že s krajem vyjednáváme integraci
2626740	2629080	a dojde k automatickému snížení té hranice,
2629140	2630100	nemusíme dělat vůbec nic.
2630500	2631700	Jestli to chcete ještě níž,
2632380	2633000	pojďme se o tom bavit,
2633080	2634840	ale ne na mimořádný bod zastupitelstva.
2635540	2636660	Nechme si předlužit nějaké data,
2636760	2637900	pojďme se o tom bavit jako betekla.
2637900	2640200	Čili dneska jsme zamítli,
2640260	2642080	aby to bylo mimořádný bod zastupitelstva,
2642160	2643120	ne, že se o tom nebudeme bavit.
2643420	2643680	Děkuji.
2645620	2646380	Dobrá, děkuji.
2648300	2649860	Má nějaký další návrh
2649860	2651900	na úpravu dnešního programu zastupitelstva?
2653800	2655420	Nikdo se do diskuze nehlásí,
2655540	2656900	takže prosím, pojďme hlosovat
2656900	2660940	o návrhu programu 26. zaseň
2660940	2663000	zastupitelstva města Zdína,
2663120	2664220	tak jak jste ho dostali
2664220	2667360	v rámci aktualizace dne 12. května.
2678360	2682960	Pro 36. program 26. zaseň
2682960	2685580	zastupitelstva města Zdína byl schválen.
2685580	2687620	Násled je bod číslo 4,
2687840	2689420	kterým jsou rozpoštová opatření.
2690240	2692060	Poprosím náměstka Mirka Chalánka
2692060	2693800	o komentování tohoto bodu.
2694960	2696720	Já děkuji za slovo, pane primátore.
2697420	2699700	Já, pokud budou dotazy,
2699820	2700640	samozřejmě odpovím,
2700800	2701900	ale já bych vás poprosil
2701900	2705080	o doplnění tabulce číslo 6,
2705540	2706380	řádek 3,
2706680	2709000	kde se jedná o transakci
2709000	2710660	týkající se stezi,
2711360	2713180	protože my tam vlastně
2713180	2715160	pro letošní rok snížujeme,
2715160	2717100	snižujeme tu dotaci
2717100	2719140	na úhradu pro kazatelné ztráty.
2719780	2720820	Jestli si vzpomínáte,
2721100	2724220	je to částka do 100 milionů korun,
2724300	2725680	takovou pro letošní rok.
2725840	2727040	V tuto chvíli snižujeme
2727040	2732580	o 3 miliony 684 tisíce korun.
2732580	2736020	A já bych vás tam poprosil
2736020	2737180	vlastně v této části
2737180	2737800	o doplnění,
2737800	2739140	že se jedná o smlouvu,
2739220	2740600	protože z toho textu
2740600	2742000	údajně z hlíska
2742000	2744820	našeho právního oddělení
2744820	2746760	nám chybí číslo té smlouvy,
2746820	2747800	aby jsme to měli úplně perfektní.
2748520	2749960	A ta smlouva je číslo
2749960	2753880	20.0026.004
2753880	2755840	ze dne 5.1.
2756800	2758720	Jinak ta transakce je taková,
2758780	2760660	že my to v letošním roce snižujeme
2760660	2762220	a vlastně
2762220	2764240	prostřednictví dohadných položek
